segurado_id;idade;renda_mensal;estado;tipo_seguro;data_contratacao;canal_aquisicao;score_risco;tem_dependentes
11754;28;2792,05;RS;Ambos;2024-01-17;App;2,8;True
11755;34;4778,28;PR;Vida;2024-07-31;App;3,0;False
11756;38;5161,43;SP;Auto;2024-07-10;Site;2,5;False
11757;49;9588,02;BA;Vida;2024-10-01;App;3,4;True
11758;52;5107,86;BA;Auto;2024-07-29;App;4,7;True
11759;57;9027,83;PR;Vida;2024-08-08;Site;3,3;True
11760;38;3814,87;SP;Ambos;2024-12-11;Site;3,7;True
11761;45;5397,69;SP;Auto;2024-10-26;App;2,1;True
11762;23;3829,45;SP;Auto;2024-01-01;Site;1,8;True
11763;40;3667,81;SP;Auto;2024-03-14;App;1,3;False
11764;30;16193,8;PE;Auto;2024-11-08;Site;3,6;True
11765;36;4021,5;BA;Auto;2024-10-05;Redes Sociais;3,3;True
11766;43;5201,37;SP;Auto;2024-03-19;Redes Sociais;2,0;True
11767;30;13783,44;RS;Ambos;2024-11-16;Indicação;4,6;True
11768;20;11214,93;SP;Auto;2024-04-19;Site;2,4;True
11769;18;20928,04;SP;Auto;2024-05-27;App;4,2;True
11770;19;9301,78;SP;Ambos;2024-12-05;App;2,8;False
11771;18;4357,79;RJ;Vida;2024-05-30;Indicação;3,1;True
11772;23;28001,16;SP;Auto;2024-12-16;Indicação;3,1;False
11773;29;9971,2;SP;Vida;2024-03-21;App;5,0;False
11774;28;5953,37;PR;Auto;2024-08-06;Site;2,5;False
11775;67;6906,55;SP;Vida;2024-04-11;Site;1,9;True
11776;31;7521,32;RJ;Vida;2024-10-28;App;2,3;False
11777;24;5620,81;GO;Ambos;2024-09-17;Site;1,0;False
11778;39;2532,35;SP;Auto;2024-02-13;App;3,7;False
11779;53;20716,89;SC;Vida;2024-08-15;App;1,2;False
11780;44;6533,62;RJ;Auto;2024-11-02;Site;5,0;False
11781;31;7543,55;MG;Vida;2024-03-27;Redes Sociais;2,5;False
11782;40;28415,81;SP;Auto;2024-04-23;Site;2,7;True
11783;46;4112,15;MG;Auto;2024-05-29;App;4,0;False
11784;46;10496,95;PR;Vida;2024-03-31;App;3,1;True
11785;44;3810,02;SP;Ambos;2024-02-20;App;2,1;False
11786;54;8305,85;SP;Auto;2024-07-24;Site;3,2;True
11787;54;7639,24;MG;Vida;2024-07-21;Site;1,4;False
11788;40;11538,23;RJ;Auto;2024-08-28;Indicação;2,8;False
11789;35;15455,47;SP;Vida;2024-03-14;App;4,4;True
11790;43;4421,95;RJ;Auto;2024-12-22;Redes Sociais;2,2;True
11791;50;17884,19;SP;Auto;2024-08-21;Indicação;5,0;False
11792;18;18792,94;SP;Vida;2024-03-15;App;2,6;True
11793;68;5569,22;MG;Vida;2024-03-22;App;4,4;True
11794;26;6603,75;RJ;Auto;2024-08-17;Site;2,6;False
11795;37;4693,6;RS;Auto;2024-04-26;Site;3,6;True
11796;54;5357,17;BA;Vida;2024-02-25;Indicação;3,5;True
11797;28;2857,11;PE;Vida;2024-08-21;App;2,1;True
11798;37;11433,18;SP;Vida;2024-05-02;Site;2,3;True
11799;24;2000,0;RS;Vida;2024-04-12;Redes Sociais;3,1;False
11800;34;4072,59;MG;Auto;2024-01-01;Redes Sociais;3,7;False
11801;26;6423,3;BA;Vida;2024-07-24;Indicação;2,2;True
11802;33;16479,26;GO;Vida;2024-08-12;Redes Sociais;2,2;False
11803;34;4529,33;PR;Auto;2024-07-20;Redes Sociais;3,4;True
11804;68;8950,78;MG;Auto;2024-09-01;Redes Sociais;3,8;False
11805;68;6268,62;SP;Auto;2024-04-15;App;3,3;True
11806;23;12856,22;SP;Auto;2024-06-25;App;2,9;True
11807;46;8629,23;MG;Vida;2024-06-07;App;3,7;False
11808;20;11862,61;SP;Vida;2024-02-18;App;4,2;False
11809;19;4512,27;SP;Vida;2024-07-06;App;2,5;True
11810;23;3262,28;GO;Vida;2024-09-25;App;2,7;True
11811;63;8578,29;CE;Vida;2024-02-24;Redes Sociais;2,4;True
11812;59;4715,41;SP;Auto;2024-07-18;App;4,8;False
11813;27;6776,57;BA;Vida;2024-04-08;Site;4,6;True
11814;25;8284,09;PE;Vida;2024-06-09;Indicação;1,9;False
11815;29;15824,83;MG;Auto;2024-03-27;Redes Sociais;2,8;True
11816;38;11505,72;RJ;Auto;2024-07-19;Site;4,2;True
11817;40;4118,7;GO;Vida;2024-07-15;Redes Sociais;2,8;True
11818;28;2976,44;SP;Vida;2024-02-17;Site;3,3;True
11819;47;21920,26;BA;Ambos;2024-07-28;App;2,0;True
11820;32;2191,05;SP;Vida;2024-07-14;App;5,0;True
11821;58;4833,12;RS;Vida;2024-08-27;App;1,6;False
11822;43;10421,97;SP;Vida;2024-01-02;Site;3,7;False
11823;36;20892,24;MG;Ambos;2024-09-25;Redes Sociais;1,2;True
11824;49;5809,43;SC;Vida;2024-02-11;App;2,7;False
11825;50;6762,45;SP;Auto;2024-11-28;Site;2,7;True
11826;31;3595,65;RS;Auto;2024-09-26;Site;5,0;True
11827;33;7249,09;GO;Auto;2024-07-29;App;4,3;False
11828;59;2965,77;GO;Auto;2024-10-23;App;2,2;False
11829;26;3923,74;GO;Auto;2024-01-13;Redes Sociais;3,5;True
11830;20;11324,5;MG;Vida;2024-07-20;Redes Sociais;5,0;True
11831;36;4897,58;PR;Vida;2024-04-19;App;3,5;True
11832;49;12607,84;RJ;Vida;2024-07-10;App;2,5;True
11833;48;5958,33;RJ;Vida;2024-12-14;Indicação;1,2;True
11834;57;2544,81;SP;Auto;2024-07-30;App;5,0;True
11835;39;15030,78;SP;Auto;2024-10-25;Indicação;1,7;True
11836;22;2641,95;SP;Vida;2024-10-25;App;5,0;True
11837;41;4353,56;MG;Auto;2024-01-23;App;4,0;False
11838;48;5768,75;SP;Vida;2024-02-26;Redes Sociais;3,6;False
11839;22;13414,35;SP;Vida;2024-12-20;App;3,6;True
11840;26;4589,2;SP;Ambos;2024-11-09;App;3,3;True
11841;18;3467,88;SP;Vida;2024-09-04;Site;3,6;True
11842;41;7434,39;GO;Vida;2024-12-12;App;4,6;True
11843;55;5711,43;MG;Vida;2024-03-05;Site;3,0;True
11844;44;4783,02;MG;Ambos;2024-04-17;Site;2,7;False
11845;66;7719,77;SP;Vida;2024-10-24;Site;2,6;False
11846;21;2856,87;MG;Auto;2024-12-20;App;5,0;False
11847;56;2000,0;RS;Auto;2024-03-29;Redes Sociais;2,6;True
11848;50;29646,85;SP;Ambos;2024-03-27;Indicação;2,9;True
11849;32;7136,16;DF;Auto;2024-09-28;App;1,2;True
11850;64;7494,51;GO;Auto;2024-09-16;Site;3,7;True
11851;31;3837,62;ES;Auto;2024-04-22;App;3,1;False
11852;55;12436,48;RJ;Vida;2024-04-16;Redes Sociais;3,7;True
11853;55;4566,76;BA;Auto;2024-12-23;Site;4,7;True
11854;47;2000,0;SP;Auto;2024-11-29;Site;5,0;True
11855;40;4460,77;PR;Auto;2024-02-18;App;1,7;True
11856;23;5448,04;PE;Vida;2024-12-21;Site;2,6;True
11857;39;5889,59;SP;Ambos;2024-04-29;App;2,2;True
11858;33;5771,53;SP;Auto;2024-11-08;Site;5,0;True
11859;49;4224,09;SP;Vida;2024-06-15;Site;2,9;True
11860;47;3947,88;SC;Auto;2024-01-31;Site;1,8;False
11861;57;5385,23;RS;Vida;2024-10-17;Redes Sociais;3,9;False
11862;18;2096,8;MG;Ambos;2024-06-25;Redes Sociais;3,2;False
11863;49;2000,0;SC;Auto;2024-08-04;App;2,1;False
11864;59;7105,6;BA;Vida;2024-12-13;Redes Sociais;1,0;True
11865;49;7189,05;PE;Auto;2024-12-28;App;5,0;True
11866;24;12278,2;SP;Auto;2024-05-30;App;3,7;True
11867;21;5547,51;RJ;Auto;2024-11-06;Site;3,2;True
11868;19;2876,88;PE;Vida;2024-12-25;Site;1,7;True
11869;42;2000,0;RJ;Vida;2024-10-14;Indicação;2,8;False
11870;42;3557,68;RJ;Vida;2024-11-14;Site;3,7;True
11871;67;8917,44;PE;Vida;2024-06-10;App;4,0;True
11872;34;18197,04;PR;Auto;2024-10-25;Site;3,2;False
11873;32;6890,23;MG;Vida;2024-11-02;App;3,4;False
11874;42;2836,96;RJ;Vida;2024-06-14;App;1,8;True
11875;51;3583,36;GO;Auto;2024-01-16;Site;3,6;True
11876;59;3662,52;SP;Auto;2024-05-19;App;2,9;False
11877;49;4993,08;SP;Vida;2024-11-10;App;2,6;False
11878;35;14539,54;PE;Ambos;2024-05-02;Site;4,8;False
11879;43;15355,62;RJ;Auto;2024-10-27;Redes Sociais;2,9;True
11880;53;5880,64;RS;Vida;2024-07-28;App;1,7;True
11881;37;7541,29;MG;Ambos;2024-11-02;Site;3,4;True
11882;28;3796,02;RJ;Auto;2024-02-08;Redes Sociais;2,3;True
11883;26;2004,33;RS;Vida;2024-05-24;App;5,0;False
11884;18;23198,36;PR;Vida;2024-08-30;Indicação;2,5;True
11885;46;2000,0;RJ;Auto;2024-07-07;App;2,4;True
11886;23;2000,0;MG;Ambos;2024-10-11;Indicação;3,5;False
11887;29;23329,74;SP;Vida;2024-03-22;App;3,3;True
11888;31;6711,86;MG;Auto;2024-05-15;App;3,5;True
11889;40;3016,52;PR;Vida;2024-04-23;App;5,0;True
11890;34;10698,86;MG;Auto;2024-12-18;App;4,0;True
11891;44;11397,36;BA;Ambos;2024-11-10;App;1,0;True
11892;20;2610,04;SP;Vida;2024-03-24;Site;4,5;True
11893;24;4568,81;RJ;Vida;2024-12-23;Indicação;1,0;False
11894;38;12251,11;SP;Vida;2024-04-01;Site;2,3;True
11895;32;3744,96;PR;Vida;2024-07-20;Site;4,3;True
11896;31;8082,97;RJ;Vida;2024-12-27;Redes Sociais;4,1;True
11897;21;17986,35;MG;Auto;2024-04-26;App;4,3;True
11898;56;2000,0;SP;Vida;2024-08-09;App;2,5;True
11899;45;5224,56;ES;Auto;2024-05-07;Redes Sociais;2,2;True
11900;23;7967,65;SC;Vida;2024-12-25;Site;3,3;True
11901;21;2000,0;RJ;Vida;2024-08-10;Indicação;5,0;False
11902;65;4579,17;MG;Vida;2024-08-08;App;2,6;True
11903;44;13782,42;MG;Vida;2024-11-13;Redes Sociais;2,8;True
11904;35;4052,05;CE;Vida;2024-07-18;Redes Sociais;3,3;True
11905;45;2347,18;PR;Auto;2024-10-11;App;1,7;False
11906;47;14641,02;SP;Ambos;2024-06-07;Site;2,2;True
11907;48;9055,71;DF;Auto;2024-11-14;App;4,4;False
11908;37;6322,06;SP;Vida;2024-09-12;Site;3,1;False
11909;35;6192,7;MG;Vida;2024-10-04;App;3,1;False
11910;18;13626,85;PR;Auto;2024-06-28;Indicação;3,8;False
11911;58;8153,23;SP;Vida;2024-12-02;App;2,9;True
11912;41;10424,65;CE;Vida;2024-05-14;Site;4,3;True
11913;27;4085,52;SP;Vida;2024-04-06;App;1,3;False
11914;57;2000,0;RJ;Ambos;2024-08-22;Site;3,3;True
11915;57;10253,14;SP;Auto;2024-01-10;App;4,1;False
11916;67;14337,73;BA;Auto;2024-12-04;App;2,6;True
11917;54;5669,22;SP;Auto;2024-06-26;App;3,6;False
11918;69;12350,23;SP;Auto;2024-07-18;Indicação;2,8;True
11919;29;5246,68;SP;Auto;2024-11-23;Site;2,8;True
11920;52;6226,13;RJ;Auto;2024-09-22;Site;4,1;True
11921;50;22622,5;MG;Vida;2024-04-12;Site;3,5;True
11922;29;5409,63;SP;Vida;2024-07-05;App;4,0;True
11923;22;5190,58;SP;Auto;2024-02-20;Site;3,0;True
11924;65;2000,0;SP;Auto;2024-04-14;App;3,2;True
11925;31;10754,2;RS;Auto;2024-12-18;App;4,3;False
11926;54;4036,41;SP;Vida;2024-10-01;App;3,9;True
11927;18;7354,43;MG;Vida;2024-08-16;Site;3,3;True
11928;19;5321,3;SP;Vida;2024-04-14;Indicação;3,7;True
11929;37;4855,88;GO;Vida;2024-11-01;Site;2,7;True
11930;29;6109,43;SP;Auto;2024-02-26;Site;2,4;False
11931;45;6447,21;SC;Vida;2024-01-16;App;1,3;True
11932;40;15112,17;BA;Auto;2024-04-05;App;3,6;False
11933;21;19228,49;DF;Vida;2024-07-12;Indicação;1,4;True
11934;25;10461,95;PR;Vida;2024-01-14;App;3,5;True
11935;34;16156,68;RJ;Auto;2024-08-31;App;2,6;False
11936;27;12063,06;SP;Auto;2024-02-07;Indicação;3,0;False
11937;49;9379,01;SP;Ambos;2024-03-08;Site;2,6;True
11938;35;18372,31;GO;Vida;2024-05-03;Site;2,8;False
11939;22;2654,65;RJ;Auto;2024-08-27;App;2,3;True
11940;37;4108,76;PR;Vida;2024-04-07;App;3,1;True
11941;22;3734,5;RJ;Vida;2024-07-08;App;4,8;False
11942;24;5372,39;BA;Auto;2024-07-12;Site;4,3;True
11943;29;10722,83;PR;Ambos;2024-11-18;Site;4,0;False
11944;53;3039,44;SP;Vida;2024-10-15;App;4,1;False
11945;58;9432,91;PR;Vida;2024-02-26;Redes Sociais;5,0;False
11946;51;4398,67;SP;Ambos;2024-03-20;Redes Sociais;2,8;True
11947;32;5203,34;SC;Auto;2024-01-09;Indicação;4,4;True
11948;30;7633,42;PE;Vida;2024-08-19;Site;4,6;True
11949;39;21522,92;PE;Auto;2024-01-10;Site;4,6;True
11950;46;4029,34;SP;Auto;2024-10-06;Indicação;2,4;True
11951;68;6272,53;SP;Auto;2024-11-06;App;1,2;False
11952;24;3118,92;SC;Auto;2024-11-17;Redes Sociais;1,5;True
11953;20;4002,35;PR;Ambos;2024-12-22;Site;4,2;True
11954;45;3099,08;SP;Vida;2024-08-02;App;1,1;False
11955;51;7874,22;RS;Vida;2024-12-15;Site;3,2;False
11956;52;8934,86;SP;Auto;2024-07-19;App;2,7;True
11957;44;10731,46;RS;Vida;2024-05-28;App;1,0;True
11958;61;3914,51;BA;Auto;2024-12-08;Site;3,4;True
11959;38;9466,93;RS;Vida;2024-01-23;App;2,9;True
11960;57;7180,83;SP;Vida;2024-01-02;App;1,0;True
11961;63;6371,39;ES;Ambos;2024-10-30;App;2,2;False
11962;52;2782,22;RJ;Vida;2024-12-05;App;3,6;True
11963;32;7385,53;RJ;Auto;2024-05-20;App;2,0;True
11964;27;7551,26;SP;Auto;2024-01-29;Indicação;2,2;True
11965;39;7123,9;SP;Vida;2024-01-31;App;4,7;False
11966;36;8778,28;SP;Auto;2024-03-10;Site;2,8;True
11967;54;10788,29;SC;Auto;2024-01-09;App;4,2;False
11968;22;3075,99;RS;Auto;2024-05-12;Site;4,0;True
11969;30;5700,52;MG;Auto;2024-03-17;App;4,0;True
11970;47;9518,93;BA;Vida;2024-09-01;App;4,0;True
11971;22;5497,91;ES;Auto;2024-07-27;App;1,9;True
11972;32;12985,6;RJ;Vida;2024-05-31;App;4,2;True
11973;34;7066,53;RJ;Vida;2024-02-26;App;4,6;True
11974;42;2000,0;PR;Vida;2024-03-20;Redes Sociais;2,4;True
11975;25;11939,41;RS;Auto;2024-05-02;App;2,4;False
11976;53;6112,11;SP;Auto;2024-10-31;App;3,3;True
11977;36;2000,0;RS;Auto;2024-09-05;Redes Sociais;4,1;False
11978;57;5560,24;PR;Auto;2024-11-10;Site;5,0;True
11979;37;2730,24;DF;Ambos;2024-08-23;App;5,0;True
11980;30;11239,53;MG;Ambos;2024-01-14;App;2,1;False
11981;24;6469,87;RS;Vida;2024-12-14;Redes Sociais;2,3;True
11982;18;3475,1;SC;Vida;2024-03-02;Site;3,7;False
11983;39;11702,92;SP;Vida;2024-02-12;App;5,0;True
11984;23;9145,05;PR;Auto;2024-05-21;App;4,9;True
11985;34;5624,94;MG;Vida;2024-11-02;Site;2,9;True
11986;41;2774,1;SP;Ambos;2024-09-08;Site;3,0;False
11987;30;3678,53;RS;Auto;2024-07-11;Indicação;3,3;False
11988;26;3640,15;SP;Vida;2024-01-27;Site;2,1;False
11989;48;11187,45;MG;Vida;2024-05-13;Indicação;3,1;False
11990;59;2045,45;SP;Vida;2024-08-04;App;1,8;True
11991;22;6418,47;SP;Auto;2024-05-11;App;3,2;True
11992;25;5568,05;SP;Ambos;2024-01-20;Site;4,4;True
11993;62;13696,25;RJ;Auto;2024-04-08;Site;2,7;True
11994;19;7808,09;RJ;Auto;2024-11-25;Redes Sociais;3,2;True
11995;65;9649,36;SP;Vida;2024-07-17;Site;5,0;False
11996;18;4592,81;SP;Ambos;2024-11-26;Site;4,3;True
11997;54;2802,6;BA;Vida;2024-10-15;App;4,5;True
11998;31;5282,56;GO;Ambos;2024-04-22;Site;1,8;False
11999;59;11430,19;MG;Auto;2024-03-02;Indicação;2,5;True
12000;32;11412,03;RJ;Auto;2024-11-25;App;3,8;True
12001;43;4907,84;MG;Auto;2024-04-04;Indicação;3,4;True
12002;21;3631,78;SP;Vida;2024-07-29;Site;3,5;False
12003;29;3166,32;ES;Auto;2024-03-04;App;3,0;True
12004;48;6029,15;PR;Ambos;2024-04-22;App;4,5;True
12005;39;7299,68;SP;Vida;2024-09-20;Site;3,1;False
12006;58;18605,9;SP;Vida;2024-02-21;Site;3,9;False
12007;35;7232,44;RS;Auto;2024-06-25;App;1,0;True
12008;54;10194,83;SP;Auto;2024-08-26;Redes Sociais;3,5;True
12009;36;3841,71;RJ;Vida;2024-11-18;App;3,1;True
12010;65;6830,76;SC;Auto;2024-04-23;App;2,8;True
12011;62;7317,73;SP;Vida;2024-08-12;App;1,0;False
12012;32;6012,7;PR;Ambos;2024-07-31;Redes Sociais;3,5;True
12013;55;6533,69;PE;Auto;2024-04-06;Indicação;2,8;False
12014;52;7247,07;SP;Vida;2024-07-13;Indicação;2,7;False
12015;28;9290,3;SP;Ambos;2024-10-10;Indicação;4,0;True
12016;42;15038,71;PE;Vida;2024-03-25;Site;3,8;True
12017;21;2000,0;SP;Auto;2024-02-09;App;4,7;True
12018;51;14466,87;SP;Auto;2024-04-20;Indicação;1,5;False
12019;26;2003,07;BA;Auto;2024-10-14;App;1,8;False
12020;21;8234,88;SP;Ambos;2024-10-27;App;4,2;False
12021;34;34507,79;SP;Auto;2024-07-11;Indicação;3,3;False
12022;40;6439,6;SP;Ambos;2024-06-06;App;3,0;True
12023;53;7525,21;GO;Auto;2024-07-26;Site;3,6;False
12024;64;5339,13;SC;Auto;2024-07-23;App;2,9;False
12025;36;10583,84;MG;Auto;2024-11-15;App;3,5;True
12026;20;8548,8;RJ;Vida;2024-11-08;Site;5,0;True
12027;47;4133,03;SP;Vida;2024-05-06;App;2,1;True
12028;40;6123,89;PE;Auto;2024-02-06;Indicação;3,0;True
12029;36;3032,35;PR;Vida;2024-05-09;App;5,0;True
12030;32;6104,25;SP;Vida;2024-02-01;App;3,4;True
12031;38;4946,52;PE;Ambos;2024-10-24;App;3,0;True
12032;32;7299,63;PE;Ambos;2024-08-27;Site;2,8;True
12033;47;4036,21;RS;Auto;2024-04-18;Site;2,6;False
12034;39;5709,56;DF;Ambos;2024-12-04;Site;3,2;False
12035;54;6675,11;SP;Vida;2024-05-24;Site;2,0;True
12036;39;7008,59;PR;Vida;2024-07-29;Redes Sociais;5,0;True
12037;29;8038,51;SP;Ambos;2024-02-10;App;4,3;True
12038;52;5872,78;RS;Auto;2024-11-02;App;1,4;True
12039;40;3825,0;GO;Auto;2024-07-08;App;4,7;True
12040;28;7026,55;MG;Auto;2024-02-02;App;3,7;True
12041;42;5853,53;PR;Vida;2024-01-01;App;2,7;True
12042;33;13592,21;SP;Auto;2024-07-08;App;3,6;True
12043;52;14846,49;RS;Vida;2024-06-07;Site;2,2;False
12044;36;2539,05;SP;Auto;2024-06-03;App;3,9;False
12045;46;10219,04;SP;Vida;2024-02-11;App;2,8;True
12046;22;11759,55;RS;Auto;2024-02-25;Site;3,1;True
12047;34;2586,13;MG;Ambos;2024-07-06;App;1,9;False
12048;66;9953,02;SP;Vida;2024-06-02;App;1,8;True
12049;49;12421,31;MG;Auto;2024-05-29;App;4,8;True
12050;25;3412,66;RS;Auto;2024-04-05;App;1,3;True
12051;31;5622,66;RS;Auto;2024-09-08;Site;2,0;True
12052;32;7558,47;SP;Auto;2024-05-18;App;2,7;True
12053;43;9890,41;RS;Vida;2024-02-28;App;3,3;False
12054;47;3321,24;RS;Ambos;2024-10-18;Redes Sociais;2,9;True
12055;47;14911,75;RS;Auto;2024-03-22;App;2,5;True
12056;38;2000,0;BA;Vida;2024-03-14;Site;3,6;False
12057;49;16757,85;MG;Vida;2024-02-23;App;3,7;False
12058;36;9751,61;PE;Vida;2024-05-29;Site;2,4;True
12059;24;4293,08;DF;Vida;2024-01-23;Site;3,4;False
12060;40;12150,0;PR;Auto;2024-04-23;App;2,0;False
12061;60;3186,06;RJ;Vida;2024-09-23;Redes Sociais;1,0;True
12062;49;7190,06;SP;Auto;2024-10-25;App;2,6;True
12063;40;7839,68;BA;Auto;2024-09-07;App;3,1;True
12064;43;7826,69;SP;Vida;2024-06-17;Redes Sociais;1,7;False
12065;58;3685,63;SP;Auto;2024-03-15;Redes Sociais;4,1;False
12066;35;4687,93;GO;Vida;2024-01-22;Site;3,1;True
12067;32;7249,74;MG;Auto;2024-05-30;Redes Sociais;3,7;True
12068;65;3988,93;SP;Ambos;2024-03-29;Site;3,1;True
12069;53;8022,59;CE;Auto;2024-02-19;Redes Sociais;3,8;False
12070;32;4316,12;PR;Vida;2024-10-24;App;2,6;True
12071;37;13359,73;MG;Vida;2024-09-04;Site;3,1;True
12072;35;19808,76;SP;Vida;2024-04-24;Indicação;3,1;False
12073;25;5387,17;RS;Auto;2024-05-03;App;3,6;False
12074;61;12634,43;PR;Auto;2024-04-03;App;4,6;False
12075;35;5718,07;PR;Ambos;2024-05-31;App;2,1;False
12076;54;3444,38;SP;Auto;2024-09-13;App;4,1;False
12077;27;4924,6;RS;Auto;2024-08-11;App;3,5;True
12078;39;7043,77;MG;Vida;2024-01-20;Site;4,7;True
12079;19;2000,0;BA;Vida;2024-04-13;App;2,3;False
12080;48;10280,04;RS;Vida;2024-04-10;Site;3,7;True
12081;41;7045,99;SP;Vida;2024-02-02;App;2,6;False
12082;42;13364,81;SP;Auto;2024-06-18;Redes Sociais;3,4;True
12083;20;10154,74;PR;Ambos;2024-08-04;Indicação;4,1;False
12084;28;7215,33;PR;Auto;2024-06-26;Indicação;2,6;True
12085;21;5171,49;SP;Auto;2024-05-07;App;3,0;True
12086;31;19264,19;RJ;Auto;2024-07-10;Indicação;3,0;True
12087;42;30300,24;SP;Vida;2024-06-09;App;3,5;False
12088;40;5232,24;SP;Vida;2024-04-19;Site;3,8;False
12089;42;13761,16;SP;Vida;2024-02-02;Site;3,8;True
12090;39;4045,16;BA;Vida;2024-02-26;Indicação;3,3;True
12091;30;4396,75;RS;Vida;2024-09-15;Site;4,1;True
12092;29;5062,56;CE;Auto;2024-02-09;Site;4,1;True
12093;24;10713,69;GO;Ambos;2024-05-28;Site;3,9;True
12094;52;3126,16;MG;Vida;2024-03-06;Indicação;2,6;False
12095;42;19633,15;MG;Auto;2024-06-26;Redes Sociais;3,9;False
12096;27;12791,17;GO;Vida;2024-03-16;App;4,0;True
12097;26;10541,35;SP;Auto;2024-05-25;Site;5,0;False
12098;54;5400,95;SP;Vida;2024-04-08;App;4,1;False
12099;47;11856,62;RJ;Vida;2024-11-08;App;2,5;True
12100;44;2000,0;SP;Vida;2024-03-26;Indicação;4,9;True
12101;35;9032,92;SP;Vida;2024-12-15;Site;3,3;False
12102;30;7421,12;SP;Ambos;2024-03-19;Site;4,5;False
12103;65;2000,0;SP;Vida;2024-06-08;Site;2,7;True
12104;49;8816,47;MG;Vida;2024-02-17;App;4,6;True
12105;31;10032,89;PR;Vida;2024-04-17;App;3,7;True
12106;52;2000,0;MG;Auto;2024-12-26;Redes Sociais;3,4;True
12107;47;2890,72;SP;Auto;2024-06-05;Redes Sociais;2,4;True
12108;31;28143,52;RJ;Ambos;2024-10-15;App;2,6;False
12109;35;5822,89;SP;Auto;2024-06-04;App;4,3;False
12110;27;13133,72;RS;Auto;2024-07-12;App;3,8;False
12111;23;14599,77;BA;Vida;2024-02-10;Site;1,9;False
12112;46;8740,79;SP;Vida;2024-04-18;Site;2,7;True
12113;30;13521,94;SP;Ambos;2024-05-03;App;2,0;True
12114;50;2000,0;RJ;Auto;2024-01-14;App;4,2;True
12115;69;5645,59;SP;Auto;2024-04-24;App;2,8;False
12116;21;2000,0;SP;Vida;2024-12-31;Site;3,4;False
12117;37;2000,0;SP;Vida;2024-02-25;App;4,0;False
12118;49;4526,89;SP;Auto;2024-01-11;Redes Sociais;3,3;True
12119;49;4164,0;CE;Auto;2024-11-21;App;2,5;False
12120;47;6829,37;BA;Auto;2024-05-01;App;4,3;True
12121;33;6539,03;MG;Auto;2024-12-25;App;5,0;False
12122;36;7285,34;SC;Vida;2024-11-09;Redes Sociais;1,0;True
12123;41;7497,29;SP;Auto;2024-09-04;Indicação;4,4;True
12124;64;8375,33;SP;Vida;2024-05-06;Site;1,3;True
12125;32;3390,28;SP;Auto;2024-07-23;Redes Sociais;1,0;True
12126;58;3994,39;RS;Vida;2024-02-08;App;3,7;False
12127;30;6465,17;GO;Auto;2024-11-10;Indicação;2,6;False
12128;67;6535,86;SP;Vida;2024-08-19;Site;4,1;True
12129;44;3110,85;SP;Auto;2024-12-31;App;3,8;False
12130;37;14144,65;BA;Auto;2024-01-18;Indicação;1,5;False
12131;42;11018,83;RJ;Auto;2024-06-28;Indicação;2,6;False
12132;30;3634,4;RS;Vida;2024-12-29;App;1,9;False
12133;30;5733,86;MG;Auto;2024-08-01;Site;1,4;False
12134;23;27083,44;SP;Auto;2024-01-04;App;2,9;False
12135;23;7423,49;PR;Ambos;2024-10-16;App;4,2;False
12136;33;8751,5;RJ;Auto;2024-03-17;App;3,5;True
12137;48;4331,83;SP;Auto;2024-01-02;App;2,4;True
12138;42;5328,48;GO;Vida;2024-09-14;Indicação;4,1;True
12139;22;19109,26;SP;Vida;2024-08-27;Site;3,7;False
12140;52;7181,81;RJ;Auto;2024-01-18;Redes Sociais;2,7;True
12141;41;6312,9;SP;Vida;2024-12-10;Site;5,0;False
12142;62;6669,82;SP;Ambos;2024-05-05;Site;4,6;True
12143;44;39409,73;SP;Vida;2024-01-25;App;4,0;False
12144;26;6821,71;SP;Auto;2024-08-21;App;4,0;False
12145;37;3710,59;MG;Auto;2024-07-13;Site;2,5;False
12146;43;4193,35;SP;Auto;2024-07-05;Site;4,2;True
12147;19;11458,98;BA;Auto;2024-01-28;App;4,2;False
12148;18;2440,76;SP;Vida;2024-03-15;Indicação;3,7;False
12149;24;9094,35;PR;Auto;2024-12-25;Site;3,2;True
12150;30;3997,11;SP;Auto;2024-05-03;App;1,0;False
12151;35;2000,0;SP;Auto;2024-09-21;App;4,8;True
12152;37;3340,75;SP;Auto;2024-07-24;App;5,0;False
12153;24;6763,35;BA;Auto;2024-09-09;App;1,9;True
12154;44;17616,96;SP;Vida;2024-02-02;Site;3,5;True
12155;41;12573,3;SP;Vida;2024-01-21;Indicação;5,0;False
12156;31;5401,42;SP;Vida;2024-04-28;App;4,2;True
12157;18;13102,14;RS;Auto;2024-02-12;Site;4,7;False
12158;21;5168,07;PE;Vida;2024-05-25;App;5,0;False
12159;34;2376,64;RJ;Vida;2024-05-02;Site;5,0;True
12160;25;6732,9;MG;Vida;2024-03-09;App;3,4;False
12161;34;2311,95;RJ;Auto;2024-02-10;App;3,6;True
12162;42;11544,75;DF;Auto;2024-10-26;Indicação;2,4;True
12163;39;11662,29;PR;Vida;2024-12-19;App;1,8;True
12164;29;3583,23;SP;Ambos;2024-02-06;App;5,0;False
12165;33;7346,05;SP;Vida;2024-02-28;App;2,4;False
12166;42;7297,12;RJ;Auto;2024-10-23;Site;3,5;True
12167;53;12214,44;RS;Vida;2024-06-02;Site;3,6;False
